crime_type_code,date,frequency,total_crime_count
2.4.1,2018-12-01,13,2583
2.4.1,2019-01-01,22,2583
2.4.1,2019-02-01,19,2583
2.4.1,2019-03-01,15,2583
2.4.1,2019-04-01,20,2583
2.4.1,2019-05-01,16,2583
2.4.1,2019-06-01,25,2583
2.4.1,2019-07-01,17,2583
2.4.1,2019-08-01,24,2583
2.4.1,2019-09-01,20,2583
2.4.1,2019-10-01,15,2583
2.4.1,2019-11-01,17,2583
2.4.1,2019-12-01,20,2583
2.4.1,2020-01-01,21,2583
2.4.1,2020-02-01,12,2583
2.4.1,2020-03-01,13,2583
2.4.1,2020-04-01,19,2583
2.4.1,2020-05-01,24,2583
2.4.1,2020-06-01,20,2583
2.4.1,2020-07-01,31,2583
2.4.1,2020-08-01,28,2583
2.4.1,2020-09-01,16,2583
2.4.1,2020-10-01,20,2583
2.4.1,2020-11-01,28,2583
2.4.1,2020-12-01,23,2583
2.4.1,2021-01-01,20,2583
2.4.1,2021-02-01,22,2583
2.4.1,2021-03-01,24,2583
2.4.1,2021-04-01,23,2583
2.4.1,2021-05-01,19,2583
2.4.1,2021-06-01,17,2583
2.4.1,2021-07-01,13,2583
2.4.1,2021-08-01,12,2583
2.4.1,2021-09-01,20,2583
2.4.1,2021-10-01,14,2583
2.4.1,2021-11-01,26,2583
2.4.1,2021-12-01,19,2583
2.4.1,2022-01-01,13,2583
2.4.1,2022-02-01,24,2583
2.4.1,2022-03-01,25,2583
2.4.1,2022-04-01,20,2583
2.4.1,2022-05-01,29,2583
2.4.1,2022-06-01,16,2583
2.4.1,2022-07-01,9,2583
2.4.2,2012-01-01,193,25329
2.4.2,2012-02-01,179,25329
2.4.2,2012-03-01,202,25329
2.4.2,2012-04-01,218,25329
2.4.2,2012-05-01,199,25329
2.4.2,2012-06-01,206,25329
2.4.2,2012-07-01,210,25329
2.4.2,2012-08-01,221,25329
2.4.2,2012-09-01,191,25329
2.4.2,2012-10-01,176,25329
2.4.2,2012-11-01,197,25329
2.4.2,2012-12-01,180,25329
2.4.2,2013-01-01,207,25329
2.4.2,2013-02-01,179,25329
2.4.2,2013-03-01,196,25329
2.4.2,2013-04-01,184,25329
2.4.2,2013-05-01,193,25329
2.4.2,2013-06-01,195,25329
2.4.2,2013-07-01,203,25329
2.4.2,2013-08-01,187,25329
2.4.2,2013-09-01,187,25329
2.4.2,2013-10-01,197,25329
2.4.2,2013-11-01,183,25329
2.4.2,2013-12-01,173,25329
2.4.2,2014-01-01,205,25329
2.4.2,2014-02-01,186,25329
2.4.2,2014-03-01,200,25329
2.4.2,2014-04-01,207,25329
2.4.2,2014-05-01,191,25329
2.4.2,2014-06-01,186,25329
2.4.2,2014-07-01,211,25329
2.4.2,2014-08-01,169,25329
2.4.2,2014-09-01,199,25329
2.4.2,2014-10-01,215,25329
2.4.2,2014-11-01,216,25329
2.4.2,2014-12-01,186,25329
2.4.2,2015-01-01,194,25329
2.4.2,2015-02-01,186,25329
2.4.2,2015-03-01,185,25329
2.4.2,2015-04-01,171,25329
2.4.2,2015-05-01,157,25329
2.4.2,2015-06-01,157,25329
2.4.2,2015-07-01,181,25329
2.4.2,2015-08-01,170,25329
2.4.2,2015-09-01,139,25329
2.4.2,2015-10-01,163,25329
2.4.2,2015-11-01,189,25329
2.4.2,2015-12-01,177,25329
2.4.2,2016-01-01,211,25329
2.4.2,2016-02-01,190,25329
2.4.2,2016-03-01,180,25329
2.4.2,2016-04-01,189,25329
2.4.2,2016-05-01,202,25329
2.4.2,2016-06-01,174,25329
2.4.2,2016-07-01,180,25329
2.4.2,2016-08-01,212,25329
2.4.2,2016-09-01,187,25329
2.4.2,2016-10-01,198,25329
2.4.2,2016-11-01,163,25329
2.4.2,2016-12-01,212,25329
2.4.2,2017-01-01,187,25329
2.4.2,2017-02-01,184,25329
2.4.2,2017-03-01,192,25329
2.4.2,2017-04-01,163,25329
2.4.2,2017-05-01,203,25329
2.4.2,2017-06-01,178,25329
2.4.2,2017-07-01,156,25329
2.4.2,2017-08-01,179,25329
2.4.2,2017-09-01,170,25329
2.4.2,2017-10-01,169,25329
2.4.2,2017-11-01,157,25329
2.4.2,2017-12-01,174,25329
2.4.2,2018-01-01,198,25329
2.4.2,2018-02-01,178,25329
2.4.2,2018-03-01,200,25329
2.4.2,2018-04-01,171,25329
2.4.2,2018-05-01,190,25329
2.4.2,2018-06-01,181,25329
2.4.2,2018-07-01,177,25329
2.4.2,2018-08-01,187,25329
2.4.2,2018-09-01,202,25329
2.4.2,2018-10-01,238,25329
2.4.2,2018-11-01,191,25329
2.4.2,2018-12-01,215,25329
2.4.2,2019-01-01,238,25329
2.4.2,2019-02-01,202,25329
2.4.2,2019-03-01,228,25329
2.4.2,2019-04-01,225,25329
2.4.2,2019-05-01,205,25329
2.4.2,2019-06-01,185,25329
2.4.2,2019-07-01,241,25329
2.4.2,2019-08-01,245,25329
2.4.2,2019-09-01,218,25329
2.4.2,2019-10-01,219,25329
2.4.2,2019-11-01,241,25329
2.4.2,2019-12-01,228,25329
2.4.2,2020-01-01,252,25329
2.4.2,2020-02-01,285,25329
2.4.2,2020-03-01,197,25329
2.4.2,2020-04-01,189,25329
2.4.2,2020-05-01,227,25329
2.4.2,2020-06-01,216,25329
2.4.2,2020-07-01,216,25329
2.4.2,2020-08-01,231,25329
2.4.2,2020-09-01,208,25329
2.4.2,2020-10-01,185,25329
2.4.2,2020-11-01,207,25329
2.4.2,2020-12-01,207,25329
2.4.2,2021-01-01,218,25329
2.4.2,2021-02-01,171,25329
2.4.2,2021-03-01,222,25329
2.4.2,2021-04-01,224,25329
2.4.2,2021-05-01,178,25329
2.4.2,2021-06-01,238,25329
2.4.2,2021-07-01,188,25329
2.4.2,2021-08-01,194,25329
2.4.2,2021-09-01,206,25329
2.4.2,2021-10-01,223,25329
2.4.2,2021-11-01,223,25329
2.4.2,2021-12-01,216,25329
2.4.2,2022-01-01,218,25329
2.4.2,2022-02-01,235,25329
2.4.2,2022-03-01,290,25329
2.4.2,2022-04-01,235,25329
2.4.2,2022-05-01,240,25329
2.4.2,2022-06-01,234,25329
2.4.2,2022-07-01,247,25329
2.5.1,2012-01-01,3681,258866
2.5.1,2012-02-01,3361,258866
2.5.1,2012-03-01,3523,258866
2.5.1,2012-04-01,3147,258866
2.5.1,2012-05-01,2935,258866
2.5.1,2012-06-01,2962,258866
2.5.1,2012-07-01,2603,258866
2.5.1,2012-08-01,2554,258866
2.5.1,2012-09-01,3001,258866
2.5.1,2012-10-01,3454,258866
2.5.1,2012-11-01,3256,258866
2.5.1,2012-12-01,3044,258866
2.5.1,2013-01-01,3157,258866
2.5.1,2013-02-01,2910,258866
2.5.1,2013-03-01,3204,258866
2.5.1,2013-04-01,3172,258866
2.5.1,2013-05-01,3294,258866
2.5.1,2013-06-01,2971,258866
2.5.1,2013-07-01,2535,258866
2.5.1,2013-08-01,2595,258866
2.5.1,2013-09-01,2944,258866
2.5.1,2013-10-01,3316,258866
2.5.1,2013-11-01,3179,258866
2.5.1,2013-12-01,2999,258866
2.5.1,2014-01-01,3094,258866
2.5.1,2014-02-01,2864,258866
2.5.1,2014-03-01,2795,258866
2.5.1,2014-04-01,2750,258866
2.5.1,2014-05-01,2558,258866
2.5.1,2014-06-01,2467,258866
2.5.1,2014-07-01,2205,258866
2.5.1,2014-08-01,2257,258866
2.5.1,2014-09-01,2534,258866
2.5.1,2014-10-01,2701,258866
2.5.1,2014-11-01,2854,258866
2.5.1,2014-12-01,2769,258866
2.5.1,2015-01-01,2806,258866
2.5.1,2015-02-01,2464,258866
2.5.1,2015-03-01,2543,258866
2.5.1,2015-04-01,2332,258866
2.5.1,2015-05-01,2337,258866
2.5.1,2015-06-01,2268,258866
2.5.1,2015-07-01,2161,258866
2.5.1,2015-08-01,2139,258866
2.5.1,2015-09-01,2462,258866
2.5.1,2015-10-01,2583,258866
2.5.1,2015-11-01,2695,258866
2.5.1,2015-12-01,2600,258866
2.5.1,2016-01-01,2467,258866
2.5.1,2016-02-01,2494,258866
2.5.1,2016-03-01,2401,258866
2.5.1,2016-04-01,2196,258866
2.5.1,2016-05-01,2219,258866
2.5.1,2016-06-01,2058,258866
2.5.1,2016-07-01,2003,258866
2.5.1,2016-08-01,1931,258866
2.5.1,2016-09-01,2133,258866
2.5.1,2016-10-01,2251,258866
2.5.1,2016-11-01,2317,258866
2.5.1,2016-12-01,2282,258866
2.5.1,2017-01-01,2090,258866
2.5.1,2017-02-01,1896,258866
2.5.1,2017-03-01,2346,258866
2.5.1,2017-04-01,1832,258866
2.5.1,2017-05-01,1946,258866
2.5.1,2017-06-01,1766,258866
2.5.1,2017-07-01,1887,258866
2.5.1,2017-08-01,1767,258866
2.5.1,2017-09-01,1776,258866
2.5.1,2017-10-01,1909,258866
2.5.1,2017-11-01,1908,258866
2.5.1,2017-12-01,1697,258866
2.5.1,2018-01-01,1787,258866
2.5.1,2018-02-01,1583,258866
2.5.1,2018-03-01,1854,258866
2.5.1,2018-04-01,1635,258866
2.5.1,2018-05-01,1588,258866
2.5.1,2018-06-01,1516,258866
2.5.1,2018-07-01,1516,258866
2.5.1,2018-08-01,1409,258866
2.5.1,2018-09-01,1591,258866
2.5.1,2018-10-01,1735,258866
2.5.1,2018-11-01,1941,258866
2.5.1,2018-12-01,1673,258866
2.5.1,2019-01-01,1658,258866
2.5.1,2019-02-01,1717,258866
2.5.1,2019-03-01,1839,258866
2.5.1,2019-04-01,1651,258866
2.5.1,2019-05-01,1531,258866
2.5.1,2019-06-01,1407,258866
2.5.1,2019-07-01,1510,258866
2.5.1,2019-08-01,1544,258866
2.5.1,2019-09-01,1502,258866
2.5.1,2019-10-01,1663,258866
2.5.1,2019-11-01,1742,258866
2.5.1,2019-12-01,1708,258866
2.5.1,2020-01-01,1761,258866
2.5.1,2020-02-01,1680,258866
2.5.1,2020-03-01,1654,258866
2.5.1,2020-04-01,1148,258866
2.5.1,2020-05-01,1056,258866
2.5.1,2020-06-01,1168,258866
2.5.1,2020-07-01,1444,258866
2.5.1,2020-08-01,1412,258866
2.5.1,2020-09-01,1459,258866
2.5.1,2020-10-01,1470,258866
2.5.1,2020-11-01,1374,258866
2.5.1,2020-12-01,1078,258866
2.5.1,2021-01-01,877,258866
2.5.1,2021-02-01,633,258866
2.5.1,2021-03-01,806,258866
2.5.1,2021-04-01,735,258866
2.5.1,2021-05-01,849,258866
2.5.1,2021-06-01,940,258866
2.5.1,2021-07-01,981,258866
2.5.1,2021-08-01,1016,258866
2.5.1,2021-09-01,1005,258866
2.5.1,2021-10-01,1211,258866
2.5.1,2021-11-01,1213,258866
2.5.1,2021-12-01,966,258866
2.5.1,2022-01-01,836,258866
2.5.1,2022-02-01,1004,258866
2.5.1,2022-03-01,1102,258866
2.5.1,2022-04-01,960,258866
2.5.1,2022-05-01,996,258866
2.5.1,2022-06-01,1055,258866
2.5.1,2022-07-01,1070,258866
2.5.2,2012-01-01,3308,407903
2.5.2,2012-02-01,3514,407903
2.5.2,2012-03-01,4285,407903
2.5.2,2012-04-01,3716,407903
2.5.2,2012-05-01,3366,407903
2.5.2,2012-06-01,3395,407903
2.5.2,2012-07-01,3109,407903
2.5.2,2012-08-01,3213,407903
2.5.2,2012-09-01,3395,407903
2.5.2,2012-10-01,3980,407903
2.5.2,2012-11-01,3840,407903
2.5.2,2012-12-01,3222,407903
2.5.2,2013-01-01,3456,407903
2.5.2,2013-02-01,3577,407903
2.5.2,2013-03-01,4209,407903
2.5.2,2013-04-01,3560,407903
2.5.2,2013-05-01,3471,407903
2.5.2,2013-06-01,3363,407903
2.5.2,2013-07-01,3416,407903
2.5.2,2013-08-01,3367,407903
2.5.2,2013-09-01,3544,407903
2.5.2,2013-10-01,3912,407903
2.5.2,2013-11-01,3782,407903
2.5.2,2013-12-01,3443,407903
2.5.2,2014-01-01,3629,407903
2.5.2,2014-02-01,3753,407903
2.5.2,2014-03-01,3774,407903
2.5.2,2014-04-01,3535,407903
2.5.2,2014-05-01,3569,407903
2.5.2,2014-06-01,3148,407903
2.5.2,2014-07-01,3101,407903
2.5.2,2014-08-01,3386,407903
2.5.2,2014-09-01,3455,407903
2.5.2,2014-10-01,3662,407903
2.5.2,2014-11-01,3520,407903
2.5.2,2014-12-01,3308,407903
2.5.2,2015-01-01,3112,407903
2.5.2,2015-02-01,3278,407903
2.5.2,2015-03-01,3794,407903
2.5.2,2015-04-01,3405,407903
2.5.2,2015-05-01,3307,407903
2.5.2,2015-06-01,3380,407903
2.5.2,2015-07-01,2924,407903
2.5.2,2015-08-01,3061,407903
2.5.2,2015-09-01,3364,407903
2.5.2,2015-10-01,3631,407903
2.5.2,2015-11-01,3553,407903
2.5.2,2015-12-01,3430,407903
2.5.2,2016-01-01,3107,407903
2.5.2,2016-02-01,3445,407903
2.5.2,2016-03-01,3610,407903
2.5.2,2016-04-01,3488,407903
2.5.2,2016-05-01,3032,407903
2.5.2,2016-06-01,3065,407903
2.5.2,2016-07-01,2942,407903
2.5.2,2016-08-01,2905,407903
2.5.2,2016-09-01,3182,407903
2.5.2,2016-10-01,3344,407903
2.5.2,2016-11-01,3553,407903
2.5.2,2016-12-01,3422,407903
2.5.2,2017-01-01,3090,407903
2.5.2,2017-02-01,3237,407903
2.5.2,2017-03-01,3760,407903
2.5.2,2017-04-01,3121,407903
2.5.2,2017-05-01,3199,407903
2.5.2,2017-06-01,2954,407903
2.5.2,2017-07-01,2935,407903
2.5.2,2017-08-01,2911,407903
2.5.2,2017-09-01,3002,407903
2.5.2,2017-10-01,3215,407903
2.5.2,2017-11-01,3266,407903
2.5.2,2017-12-01,2920,407903
2.5.2,2018-01-01,3133,407903
2.5.2,2018-02-01,3204,407903
2.5.2,2018-03-01,3653,407903
2.5.2,2018-04-01,2991,407903
2.5.2,2018-05-01,2989,407903
2.5.2,2018-06-01,2842,407903
2.5.2,2018-07-01,2827,407903
2.5.2,2018-08-01,2938,407903
2.5.2,2018-09-01,3022,407903
2.5.2,2018-10-01,3466,407903
2.5.2,2018-11-01,3412,407903
2.5.2,2018-12-01,3015,407903
2.5.2,2019-01-01,3250,407903
2.5.2,2019-02-01,3259,407903
2.5.2,2019-03-01,3682,407903
2.5.2,2019-04-01,3331,407903
2.5.2,2019-05-01,3348,407903
2.5.2,2019-06-01,2687,407903
2.5.2,2019-07-01,2977,407903
2.5.2,2019-08-01,3113,407903
2.5.2,2019-09-01,3315,407903
2.5.2,2019-10-01,3496,407903
2.5.2,2019-11-01,3533,407903
2.5.2,2019-12-01,3238,407903
2.5.2,2020-01-01,3108,407903
2.5.2,2020-02-01,3233,407903
2.5.2,2020-03-01,2658,407903
2.5.2,2020-04-01,2155,407903
2.5.2,2020-05-01,2843,407903
2.5.2,2020-06-01,2910,407903
2.5.2,2020-07-01,2986,407903
2.5.2,2020-08-01,2770,407903
2.5.2,2020-09-01,3108,407903
2.5.2,2020-10-01,2988,407903
2.5.2,2020-11-01,3197,407903
2.5.2,2020-12-01,2390,407903
2.5.2,2021-01-01,1911,407903
2.5.2,2021-02-01,1984,407903
2.5.2,2021-03-01,2505,407903
2.5.2,2021-04-01,2213,407903
2.5.2,2021-05-01,2566,407903
2.5.2,2021-06-01,2450,407903
2.5.2,2021-07-01,2794,407903
2.5.2,2021-08-01,2557,407903
2.5.2,2021-09-01,2808,407903
2.5.2,2021-10-01,3025,407903
2.5.2,2021-11-01,3118,407903
2.5.2,2021-12-01,2773,407903
2.5.2,2022-01-01,2523,407903
2.5.2,2022-02-01,3139,407903
2.5.2,2022-03-01,3611,407903
